timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"05:06 (+01)","06:43 (+01)","13:32 (+01)","17:09 (+01)","20:10 (+01)","20:15 (+01)","21:36 (+01)","04:56 (+01)","01:27 (+01)","23:41 (+01)","03:12 (+01)","14 Aug 2027",1818230461,14-08-2027,DD-MM-YYYY,14,Saturday,8,August,2027,AD,"Anno Domini",,12-03-1449,DD-MM-YYYY,12,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Mawlid (Birth) al-Nabi ﷺ,Veiling of the Prophet Muhammad ﷺ,Birth of Mawlana Shaykh Abdullāh al Dāghestāni ق,Urs of Shaykh Abu Yāqub Yūsuf al-Hamadāni ق,Urs of Shaykh Abdul Khāliq al-Ghujdawāni ق,Urs of Mawlāna Ubaydullaāh Ahrār ق,Urs of Shaykh Muhammad az-Zāhid ق"
"05:07 (+01)","06:44 (+01)","13:32 (+01)","17:09 (+01)","20:09 (+01)","20:14 (+01)","21:35 (+01)","04:57 (+01)","01:26 (+01)","23:41 (+01)","03:12 (+01)","15 Aug 2027",1818316861,15-08-2027,DD-MM-YYYY,15,Sunday,8,August,2027,AD,"Anno Domini",,13-03-1449,DD-MM-YYYY,13,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:08 (+01)","06:44 (+01)","13:31 (+01)","17:08 (+01)","20:08 (+01)","20:13 (+01)","21:33 (+01)","04:58 (+01)","01:26 (+01)","23:40 (+01)","03:12 (+01)","16 Aug 2027",1818403261,16-08-2027,DD-MM-YYYY,16,Monday,8,August,2027,AD,"Anno Domini",,14-03-1449,DD-MM-YYYY,14,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:09 (+01)","06:45 (+01)","13:31 (+01)","17:08 (+01)","20:07 (+01)","20:12 (+01)","21:32 (+01)","04:59 (+01)","01:26 (+01)","23:40 (+01)","03:12 (+01)","17 Aug 2027",1818489661,17-08-2027,DD-MM-YYYY,17,Tuesday,8,August,2027,AD,"Anno Domini",,15-03-1449,DD-MM-YYYY,15,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:10 (+01)","06:46 (+01)","13:31 (+01)","17:08 (+01)","20:06 (+01)","20:11 (+01)","21:30 (+01)","05:00 (+01)","01:26 (+01)","23:39 (+01)","03:12 (+01)","18 Aug 2027",1818576061,18-08-2027,DD-MM-YYYY,18,Wednesday,8,August,2027,AD,"Anno Domini",,16-03-1449,DD-MM-YYYY,16,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:11 (+01)","06:47 (+01)","13:31 (+01)","17:07 (+01)","20:05 (+01)","20:10 (+01)","21:29 (+01)","05:01 (+01)","01:26 (+01)","23:39 (+01)","03:13 (+01)","19 Aug 2027",1818662461,19-08-2027,DD-MM-YYYY,19,Thursday,8,August,2027,AD,"Anno Domini",,17-03-1449,DD-MM-YYYY,17,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Mahmūd al-Anjir al-Faghnāwi ق,Urs of Shaykh Abu Ahmad as-Sughūri ق"
"05:12 (+01)","06:47 (+01)","13:31 (+01)","17:07 (+01)","20:03 (+01)","20:08 (+01)","21:27 (+01)","05:02 (+01)","01:25 (+01)","23:38 (+01)","03:13 (+01)","20 Aug 2027",1818748861,20-08-2027,DD-MM-YYYY,20,Friday,8,August,2027,AD,"Anno Domini",,18-03-1449,DD-MM-YYYY,18,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Adnān Kabbāni ق"
"05:13 (+01)","06:48 (+01)","13:30 (+01)","17:06 (+01)","20:02 (+01)","20:07 (+01)","21:26 (+01)","05:03 (+01)","01:25 (+01)","23:37 (+01)","03:13 (+01)","21 Aug 2027",1818835261,21-08-2027,DD-MM-YYYY,21,Saturday,8,August,2027,AD,"Anno Domini",,19-03-1449,DD-MM-YYYY,19,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:14 (+01)","06:49 (+01)","13:30 (+01)","17:06 (+01)","20:01 (+01)","20:06 (+01)","21:25 (+01)","05:04 (+01)","01:25 (+01)","23:37 (+01)","03:13 (+01)","22 Aug 2027",1818921661,22-08-2027,DD-MM-YYYY,22,Sunday,8,August,2027,AD,"Anno Domini",,20-03-1449,DD-MM-YYYY,20,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:15 (+01)","06:49 (+01)","13:30 (+01)","17:05 (+01)","20:00 (+01)","20:05 (+01)","21:23 (+01)","05:05 (+01)","01:25 (+01)","23:36 (+01)","03:13 (+01)","23 Aug 2027",1819008061,23-08-2027,DD-MM-YYYY,23,Monday,8,August,2027,AD,"Anno Domini",,21-03-1449,DD-MM-YYYY,21,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:16 (+01)","06:50 (+01)","13:30 (+01)","17:05 (+01)","19:59 (+01)","20:04 (+01)","21:22 (+01)","05:06 (+01)","01:24 (+01)","23:36 (+01)","03:13 (+01)","24 Aug 2027",1819094461,24-08-2027,DD-MM-YYYY,24,Tuesday,8,August,2027,AD,"Anno Domini",,22-03-1449,DD-MM-YYYY,22,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:17 (+01)","06:51 (+01)","13:29 (+01)","17:04 (+01)","19:57 (+01)","20:02 (+01)","21:20 (+01)","05:07 (+01)","01:24 (+01)","23:35 (+01)","03:13 (+01)","25 Aug 2027",1819180861,25-08-2027,DD-MM-YYYY,25,Wednesday,8,August,2027,AD,"Anno Domini",,23-03-1449,DD-MM-YYYY,23,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:18 (+01)","06:51 (+01)","13:29 (+01)","17:04 (+01)","19:56 (+01)","20:01 (+01)","21:19 (+01)","05:08 (+01)","01:24 (+01)","23:35 (+01)","03:13 (+01)","26 Aug 2027",1819267261,26-08-2027,DD-MM-YYYY,26,Thursday,8,August,2027,AD,"Anno Domini",,24-03-1449,DD-MM-YYYY,24,"Al Khamees",الخميس,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:19 (+01)","06:52 (+01)","13:29 (+01)","17:03 (+01)","19:55 (+01)","20:00 (+01)","21:17 (+01)","05:09 (+01)","01:23 (+01)","23:34 (+01)","03:13 (+01)","27 Aug 2027",1819353661,27-08-2027,DD-MM-YYYY,27,Friday,8,August,2027,AD,"Anno Domini",,25-03-1449,DD-MM-YYYY,25,"Al Juma'a",الجمعة,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:20 (+01)","06:53 (+01)","13:28 (+01)","17:02 (+01)","19:54 (+01)","19:59 (+01)","21:16 (+01)","05:10 (+01)","01:23 (+01)","23:33 (+01)","03:13 (+01)","28 Aug 2027",1819440061,28-08-2027,DD-MM-YYYY,28,Saturday,8,August,2027,AD,"Anno Domini",,26-03-1449,DD-MM-YYYY,26,"Al Sabt",السبت,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:21 (+01)","06:54 (+01)","13:28 (+01)","17:02 (+01)","19:52 (+01)","19:57 (+01)","21:14 (+01)","05:11 (+01)","01:23 (+01)","23:33 (+01)","03:13 (+01)","29 Aug 2027",1819526461,29-08-2027,DD-MM-YYYY,29,Sunday,8,August,2027,AD,"Anno Domini",,27-03-1449,DD-MM-YYYY,27,"Al Ahad",الاحد,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:22 (+01)","06:54 (+01)","13:28 (+01)","17:01 (+01)","19:51 (+01)","19:56 (+01)","21:13 (+01)","05:12 (+01)","01:23 (+01)","23:32 (+01)","03:13 (+01)","30 Aug 2027",1819612861,30-08-2027,DD-MM-YYYY,30,Monday,8,August,2027,AD,"Anno Domini",,28-03-1449,DD-MM-YYYY,28,"Al Athnayn",الاثنين,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:23 (+01)","06:55 (+01)","13:28 (+01)","17:00 (+01)","19:50 (+01)","19:55 (+01)","21:11 (+01)","05:13 (+01)","01:22 (+01)","23:31 (+01)","03:13 (+01)","31 Aug 2027",1819699261,31-08-2027,DD-MM-YYYY,31,Tuesday,8,August,2027,AD,"Anno Domini",,29-03-1449,DD-MM-YYYY,29,"Al Thalaata",الثلاثاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:24 (+01)","06:56 (+01)","13:27 (+01)","17:00 (+01)","19:48 (+01)","19:53 (+01)","21:10 (+01)","05:14 (+01)","01:22 (+01)","23:31 (+01)","03:13 (+01)","01 Sep 2027",1819785661,01-09-2027,DD-MM-YYYY,01,Wednesday,9,September,2027,AD,"Anno Domini",,30-03-1449,DD-MM-YYYY,30,"Al Arba'a",الاربعاء,3,"Rabīʿ al-awwal","رَبيع الأوّل",30,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:25 (+01)","06:56 (+01)","13:27 (+01)","16:59 (+01)","19:47 (+01)","19:52 (+01)","21:08 (+01)","05:15 (+01)","01:22 (+01)","23:30 (+01)","03:13 (+01)","02 Sep 2027",1819872061,02-09-2027,DD-MM-YYYY,02,Thursday,9,September,2027,AD,"Anno Domini",,01-04-1449,DD-MM-YYYY,1,"Al Khamees",الخميس,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:25 (+01)","06:57 (+01)","13:27 (+01)","16:58 (+01)","19:46 (+01)","19:51 (+01)","21:07 (+01)","05:15 (+01)","01:21 (+01)","23:29 (+01)","03:13 (+01)","03 Sep 2027",1819958461,03-09-2027,DD-MM-YYYY,03,Friday,9,September,2027,AD,"Anno Domini",,02-04-1449,DD-MM-YYYY,2,"Al Juma'a",الجمعة,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:26 (+01)","06:58 (+01)","13:26 (+01)","16:58 (+01)","19:44 (+01)","19:49 (+01)","21:05 (+01)","05:16 (+01)","01:21 (+01)","23:29 (+01)","03:13 (+01)","04 Sep 2027",1820044861,04-09-2027,DD-MM-YYYY,04,Saturday,9,September,2027,AD,"Anno Domini",,03-04-1449,DD-MM-YYYY,3,"Al Sabt",السبت,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:27 (+01)","06:58 (+01)","13:26 (+01)","16:57 (+01)","19:43 (+01)","19:48 (+01)","21:04 (+01)","05:17 (+01)","01:21 (+01)","23:28 (+01)","03:13 (+01)","05 Sep 2027",1820131261,05-09-2027,DD-MM-YYYY,05,Sunday,9,September,2027,AD,"Anno Domini",,04-04-1449,DD-MM-YYYY,4,"Al Ahad",الاحد,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:28 (+01)","06:59 (+01)","13:26 (+01)","16:56 (+01)","19:42 (+01)","19:47 (+01)","21:02 (+01)","05:18 (+01)","01:20 (+01)","23:27 (+01)","03:13 (+01)","06 Sep 2027",1820217661,06-09-2027,DD-MM-YYYY,06,Monday,9,September,2027,AD,"Anno Domini",,05-04-1449,DD-MM-YYYY,5,"Al Athnayn",الاثنين,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:29 (+01)","07:00 (+01)","13:25 (+01)","16:56 (+01)","19:40 (+01)","19:45 (+01)","21:01 (+01)","05:19 (+01)","01:20 (+01)","23:27 (+01)","03:13 (+01)","07 Sep 2027",1820304061,07-09-2027,DD-MM-YYYY,07,Tuesday,9,September,2027,AD,"Anno Domini",,06-04-1449,DD-MM-YYYY,6,"Al Thalaata",الثلاثاء,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:30 (+01)","07:00 (+01)","13:25 (+01)","16:55 (+01)","19:39 (+01)","19:44 (+01)","20:59 (+01)","05:20 (+01)","01:20 (+01)","23:26 (+01)","03:13 (+01)","08 Sep 2027",1820390461,08-09-2027,DD-MM-YYYY,08,Wednesday,9,September,2027,AD,"Anno Domini",,07-04-1449,DD-MM-YYYY,7,"Al Arba'a",الاربعاء,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:31 (+01)","07:01 (+01)","13:25 (+01)","16:54 (+01)","19:37 (+01)","19:42 (+01)","20:57 (+01)","05:21 (+01)","01:19 (+01)","23:25 (+01)","03:13 (+01)","09 Sep 2027",1820476861,09-09-2027,DD-MM-YYYY,09,Thursday,9,September,2027,AD,"Anno Domini",,08-04-1449,DD-MM-YYYY,8,"Al Khamees",الخميس,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:32 (+01)","07:02 (+01)","13:24 (+01)","16:53 (+01)","19:36 (+01)","19:41 (+01)","20:56 (+01)","05:22 (+01)","01:19 (+01)","23:25 (+01)","03:13 (+01)","10 Sep 2027",1820563261,10-09-2027,DD-MM-YYYY,10,Friday,9,September,2027,AD,"Anno Domini",,09-04-1449,DD-MM-YYYY,9,"Al Juma'a",الجمعة,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:32 (+01)","07:02 (+01)","13:24 (+01)","16:52 (+01)","19:35 (+01)","19:40 (+01)","20:54 (+01)","05:22 (+01)","01:19 (+01)","23:24 (+01)","03:13 (+01)","11 Sep 2027",1820649661,11-09-2027,DD-MM-YYYY,11,Saturday,9,September,2027,AD,"Anno Domini",,10-04-1449,DD-MM-YYYY,10,"Al Sabt",السبت,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:33 (+01)","07:03 (+01)","13:23 (+01)","16:52 (+01)","19:33 (+01)","19:38 (+01)","20:53 (+01)","05:23 (+01)","01:18 (+01)","23:23 (+01)","03:13 (+01)","12 Sep 2027",1820736061,12-09-2027,DD-MM-YYYY,12,Sunday,9,September,2027,AD,"Anno Domini",,11-04-1449,DD-MM-YYYY,11,"Al Ahad",الاحد,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Shaykh Abdul Qadir Jilāni ق"
"05:34 (+01)","07:04 (+01)","13:23 (+01)","16:51 (+01)","19:32 (+01)","19:37 (+01)","20:51 (+01)","05:24 (+01)","01:18 (+01)","23:23 (+01)","03:13 (+01)","13 Sep 2027",1820822461,13-09-2027,DD-MM-YYYY,13,Monday,9,September,2027,AD,"Anno Domini",,12-04-1449,DD-MM-YYYY,12,"Al Athnayn",الاثنين,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:35 (+01)","07:04 (+01)","13:23 (+01)","16:50 (+01)","19:31 (+01)","19:36 (+01)","20:50 (+01)","05:25 (+01)","01:18 (+01)","23:22 (+01)","03:13 (+01)","14 Sep 2027",1820908861,14-09-2027,DD-MM-YYYY,14,Tuesday,9,September,2027,AD,"Anno Domini",,13-04-1449,DD-MM-YYYY,13,"Al Thalaata",الثلاثاء,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:36 (+01)","07:05 (+01)","13:22 (+01)","16:49 (+01)","19:29 (+01)","19:34 (+01)","20:48 (+01)","05:26 (+01)","01:17 (+01)","23:21 (+01)","03:13 (+01)","15 Sep 2027",1820995261,15-09-2027,DD-MM-YYYY,15,Wednesday,9,September,2027,AD,"Anno Domini",,14-04-1449,DD-MM-YYYY,14,"Al Arba'a",الاربعاء,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Imām Abu Hamīd al-Ghazzāli ق"
"05:37 (+01)","07:06 (+01)","13:22 (+01)","16:48 (+01)","19:28 (+01)","19:33 (+01)","20:47 (+01)","05:27 (+01)","01:17 (+01)","23:20 (+01)","03:13 (+01)","16 Sep 2027",1821081661,16-09-2027,DD-MM-YYYY,16,Thursday,9,September,2027,AD,"Anno Domini",,15-04-1449,DD-MM-YYYY,15,"Al Khamees",الخميس,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:37 (+01)","07:07 (+01)","13:22 (+01)","16:47 (+01)","19:26 (+01)","19:31 (+01)","20:45 (+01)","05:27 (+01)","01:16 (+01)","23:20 (+01)","03:13 (+01)","17 Sep 2027",1821168061,17-09-2027,DD-MM-YYYY,17,Friday,9,September,2027,AD,"Anno Domini",,16-04-1449,DD-MM-YYYY,16,"Al Juma'a",الجمعة,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:38 (+01)","07:07 (+01)","13:21 (+01)","16:47 (+01)","19:25 (+01)","19:30 (+01)","20:44 (+01)","05:28 (+01)","01:16 (+01)","23:19 (+01)","03:13 (+01)","18 Sep 2027",1821254461,18-09-2027,DD-MM-YYYY,18,Saturday,9,September,2027,AD,"Anno Domini",,17-04-1449,DD-MM-YYYY,17,"Al Sabt",السبت,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:39 (+01)","07:08 (+01)","13:21 (+01)","16:46 (+01)","19:24 (+01)","19:29 (+01)","20:42 (+01)","05:29 (+01)","01:16 (+01)","23:18 (+01)","03:13 (+01)","19 Sep 2027",1821340861,19-09-2027,DD-MM-YYYY,19,Sunday,9,September,2027,AD,"Anno Domini",,18-04-1449,DD-MM-YYYY,18,"Al Ahad",الاحد,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:40 (+01)","07:09 (+01)","13:21 (+01)","16:45 (+01)","19:22 (+01)","19:27 (+01)","20:41 (+01)","05:30 (+01)","01:15 (+01)","23:18 (+01)","03:13 (+01)","20 Sep 2027",1821427261,20-09-2027,DD-MM-YYYY,20,Monday,9,September,2027,AD,"Anno Domini",,19-04-1449,DD-MM-YYYY,19,"Al Athnayn",الاثنين,4,"Rabīʿ al-thānī","رَبيع الثاني",29,1449,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
